,income_50k
53963,0
194150,0
194690,0
139957,0
33305,0
127860,0
168325,0
105047,0
138794,0
53249,0
88496,0
145559,0
77375,0
12647,0
32557,0
130233,0
3863,0
169039,1
134592,1
192328,0
92804,0
185289,0
124408,0
195456,0
141494,0
165405,0
197847,0
184905,0
89506,0
85873,0
104936,0
185806,0
69968,0
54339,0
102124,0
47321,0
193646,0
191548,0
23021,0
129115,0
169400,0
158523,0
162480,1
51426,0
158029,0
181051,0
92641,0
73069,0
119731,0
11110,0
144598,0
146475,0
79180,0
171845,0
123097,0
191248,0
112193,1
35990,0
171760,1
188781,0
47330,0
186489,0
44541,0
117024,0
27760,0
11908,0
185304,0
158598,0
12685,0
50597,0
65346,0
169310,0
52223,0
429,0
118263,0
5651,0
110253,0
117902,0
150154,0
114048,0
69105,0
685,0
140419,0
177308,0
14607,0
176325,0
9428,0
93126,0
26749,0
95789,0
58396,0
43209,0
118452,0
100213,0
23960,0
29955,0
32594,1
176320,0
21406,0
22290,0
160602,0
156399,0
37428,0
42400,0
148212,0
33523,0
89941,0
75079,0
114719,0
122747,0
8238,0
177976,0
124404,0
67059,0
104718,0
17418,0
137168,0
117051,0
170173,0
116886,0
74237,0
54731,0
70984,0
164119,0
65280,0
191111,0
13998,0
60043,0
87604,0
47187,0
49291,0
25408,0
77931,0
27713,1
101592,0
58605,0
103042,0
50764,0
134561,0
125188,0
28634,0
54014,0
77157,0
90063,0
124519,0
99127,0
158587,0
93071,0
118898,0
109427,0
68440,0
88085,0
122862,0
54218,0
146120,1
60854,1
137898,0
80141,0
139432,0
168305,1
147902,0
47022,0
160802,0
159286,0
7517,0
47077,0
92920,0
302,0
138641,0
36028,0
86528,0
129451,0
133775,0
104977,0
118961,1
169677,1
77244,0
197579,0
131892,0
161085,0
148825,0
94901,0
42862,0
52572,0
38310,0
59414,0
79432,0
82970,0
75873,0
86005,0
34819,0
95853,0
167768,0
101935,0
20422,0
147123,0
697,0
191652,0
43440,0
12562,0
126814,0
138012,0
100399,0
59456,0
192340,0
28597,0
199377,0
162902,1
55621,0
99478,0
50724,0
1404,0
145067,0
116959,0
116148,0
143458,0
169804,0
111997,0
182411,0
183797,0
116610,0
110757,1
174071,1
176029,0
50177,0
73028,0
184683,1
84423,0
63839,0
106011,0
54884,0
68346,0
180034,0
186993,0
91503,0
106063,0
89889,0
16088,0
127089,0
44511,0
13695,0
65659,0
91980,0
166361,0
118791,0
30868,1
75841,0
180515,1
193275,0
176731,0
52028,0
191860,0
151389,0
76468,0
99527,0
49985,0
17076,1
172450,0
184209,0
15888,0
23202,0
47214,0
169057,0
197100,0
9951,0
147677,0
50712,0
53581,1
68850,0
38992,0
183818,0
98799,1
113097,0
163816,0
122171,0
8543,0
114300,0
142461,0
29652,0
198901,0
192864,0
114600,0
71101,0
61805,0
135709,0
137014,1
144654,0
88812,0
110622,0
11730,0
4650,0
147022,0
56423,0
135313,0
28728,0
115415,0
102871,0
15733,0
4505,0
86719,0
169918,0
26118,0
128461,0
138476,0
124724,0
56870,0
100244,0
49037,0
174383,0
39319,0
64731,0
103293,0
187004,0
18836,0
36960,0
70300,0
28832,0
113571,0
74604,0
142514,0
49143,0
49774,0
131459,1
166027,0
63291,0
3180,0
154425,0
76380,0
53073,0
97847,0
77984,0
56726,1
53133,0
120978,0
36882,0
195269,0
1383,0
144425,0
17105,0
111393,0
20576,0
78612,0
63441,0
136350,0
117607,0
177584,0
166667,0
84707,0
193110,0
33157,0
34082,0
163479,0
171662,0
198906,0
41413,0
143973,0
172443,0
115152,0
110095,0
192869,0
41548,0
191353,0
101179,0
109342,0
195958,0
151545,0
176190,1
97979,0
123028,0
21457,1
127666,0
164218,0
177824,0
120141,0
107675,0
136316,0
41423,0
139872,0
123669,1
89479,1
88447,0
97871,0
136490,0
119733,0
178828,0
159890,0
49901,1
170514,0
148673,0
102398,0
48574,0
181961,0
121285,0
52045,0
180748,0
164722,0
158642,0
174550,0
172198,0
10988,0
143552,0
94824,0
25030,0
142409,0
101867,0
161101,0
24942,0
34426,0
90839,0
1456,0
106539,0
98780,0
135597,0
151952,0
107713,0
31858,0
166403,0
12862,0
65444,0
17473,0
84506,0
128996,0
105960,0
52075,0
50765,1
196733,0
180859,1
10434,0
44080,0
38125,0
14612,0
11817,0
177804,0
27717,0
168891,1
147749,0
5488,0
117163,0
99370,0
8688,0
51980,0
82788,0
70002,0
17799,0
147839,0
16917,0
57313,0
195356,0
122281,0
41405,0
151183,0
135708,0
149946,0
25579,1
68372,0
153740,0
139416,0
173023,0
65433,1
40768,0
155177,0
34069,0
86019,0
28550,0
79769,0
38294,0
168297,0
103507,0
108108,0
157335,0
131238,0
128063,0
202,0
186000,0
131497,0
21106,0
121734,0
91205,0
100758,0
178803,0
65246,0
59439,0
3806,1
104057,0
9110,0
29834,0
1967,0
19309,0
48211,0
42527,0
152899,0
13243,0
186765,0
90418,0
88756,0
59053,0
160126,0
150192,0
163742,0
149106,0
98985,0
98484,0
73279,0
198605,0
59800,0
18116,0
62401,0
145922,0
18222,1
186996,0
192539,0
133914,0
173924,0
49377,0
76690,0
48543,0
105127,0
57367,0
12526,0
2948,0
108646,0
174386,0
112827,0
120198,0
31376,0
138991,0
95804,0
132451,0
166736,0
195264,0
191858,0
80497,0
47920,0
72836,0
51511,0
140644,0
32415,0
128387,0
103960,0
140325,0
172897,0
166658,0
39532,0
91675,0
38079,0
22249,0
71702,0
125837,0
123950,0
178208,0
160507,0
1735,0
86922,0
116391,0
166804,0
120729,0
92847,1
144815,0
19635,0
61164,0
188951,0
22413,0
51600,0
158404,0
22340,0
146506,1
21695,0
49980,1
156102,0
158225,0
112729,0
126627,0
46650,0
61638,0
130468,0
78434,0
192111,0
133396,0
135400,0
41642,0
42955,0
47438,0
8463,0
193281,0
7331,0
115818,0
146754,0
15405,0
193311,0
44049,0
124960,0
55032,0
39572,0
64153,0
13457,0
89373,0
70857,0
199285,0
127603,1
152442,0
67550,0
52030,0
161473,0
58380,0
192549,0
62026,0
112803,0
135999,0
17252,0
123380,0
134727,0
50542,1
54013,0
198560,0
78226,0
164735,0
13074,0
42859,0
56984,0
123563,0
108725,0
38845,0
81149,0
855,0
191271,0
75822,0
149001,0
144721,0
10474,0
37587,1
22728,0
75168,0
5696,0
143248,0
58906,0
172059,0
12281,1
66221,0
198128,0
37381,0
191850,0
103197,0
98885,0
52932,0
2695,0
194897,0
160908,0
40895,0
108707,0
24343,0
44361,0
83501,0
30962,0
8632,0
122891,0
53419,0
2626,0
45145,0
11098,0
166274,0
79159,0
116636,0
103920,1
174944,0
144712,0
186549,0
76151,0
119962,0
96576,0
762,0
114525,0
134573,0
51052,0
129515,0
26422,0
135326,0
2586,0
144463,0
138880,0
1686,0
37564,0
155208,0
65651,0
148179,0
16981,0
69959,0
40732,0
35628,0
139052,0
124974,0
53413,0
46525,0
95734,0
131370,0
50843,0
57189,0
124070,0
182920,0
23199,1
21015,0
55403,0
71781,0
100002,0
167448,0
143913,0
43882,0
123052,0
7235,0
114478,0
93925,0
34191,0
2306,0
57790,1
113018,0
52998,0
174956,0
186220,0
111337,0
79188,0
15994,0
129182,0
145620,0
151892,1
69038,0
41192,0
30218,0
5478,0
177146,0
67106,0
177143,0
58160,0
158541,0
125230,0
90893,0
101353,1
97163,0
86076,1
190073,0
44563,0
144276,0
63546,0
153444,0
135616,0
80026,0
22481,0
38692,0
140045,0
33778,0
161278,0
84956,0
13934,0
99116,0
163506,0
142305,0
144631,0
62556,0
82697,0
32768,0
128803,0
36858,0
71061,0
100805,0
34988,0
153515,0
180379,0
83658,0
89033,1
101120,0
8423,0
101747,0
189402,0
147505,0
158624,0
43992,0
12167,0
32178,0
127689,0
46314,0
73968,0
142032,0
8703,0
128111,0
104579,0
102516,0
130113,0
81154,0
182546,0
121263,0
190298,0
11806,0
85630,0
33130,0
10029,0
27346,0
80516,0
144195,0
145438,0
162370,0
124051,0
91383,0
54246,0
82085,0
157748,0
5363,0
149241,1
175826,0
25555,0
111648,0
189417,0
146495,0
190994,0
180073,0
189155,0
123174,0
69015,0
124477,0
50552,0
105233,0
57813,0
11832,0
87085,0
170142,0
47915,0
73681,0
43534,0
63372,0
25927,0
174361,0
46584,0
119414,0
195414,0
159701,0
21506,0
47746,0
169451,0
126069,1
69822,0
195701,0
66325,0
9145,0
63901,0
28422,0
48501,0
29971,0
94550,0
51376,0
175925,0
172770,0
80057,0
49632,0
17346,0
68107,0
98304,0
35182,0
103865,0
48450,0
30664,0
59186,0
41158,0
46975,0
49003,0
21461,0
128992,0
123020,0
150247,0
63698,0
170919,0
92083,0
154741,0
140950,0
144214,0
34529,0
101158,0
166520,0
29134,0
25649,0
50952,0
106973,0
33369,0
176260,0
65752,0
94626,0
12207,0
24590,0
159845,0
175165,0
58443,0
37948,0
65028,0
5217,0
64146,0
149458,0
193568,0
30995,0
242,0
122440,1
150373,1
80120,0
48222,0
175616,0
132213,0
19399,0
52528,0
188433,0
122446,0
155207,0
165861,0
8083,1
33571,0
91097,0
198855,0
44416,0
139185,0
65166,0
92103,0
42374,0
95726,0
41415,0
90512,0
93259,0
161124,0
828,0
166506,1
66082,0
139914,0
61122,0
150616,0
52795,0
177042,0
196764,0
132974,0
195206,0
32525,0
49737,1
105428,1
35853,0
72079,0
33006,0
28560,0
130564,0
152448,0
172462,0
175614,0
136544,0
99431,0
3410,0
152387,0
170773,0
95345,0
125810,0
19391,0
165273,0
17664,0
24892,0
125071,0
165415,0
696,0
95305,0
36693,0
21668,0
59708,0
75622,0
142442,0
144750,0
106410,0
8104,1
8985,0
166684,0
148735,0
30259,0
94934,0
148643,0
7958,0
8412,0
148778,0
105915,0
55688,0
148284,0
162253,0
121243,0
9690,0
46282,0
123663,0
179996,0
190440,0
86084,0
37733,0
54148,0
12944,0
12338,0
129835,0
54761,0
131357,0
7838,0
181360,0
151270,0
144777,0
11225,0
119271,0
16006,0
156140,0
186058,0
92824,0
108390,0
94485,0
183331,0
19302,0
11871,0
117956,0
104853,0
86518,0
35257,0
176592,0
168334,1
110517,0
170623,0
78109,0
97222,0
14894,0
110483,0
37888,0
11286,0
101639,0
61189,0
149957,0
178611,0
15545,0
56648,0
196727,0
68816,0
161128,0
81654,0
137016,1
173699,0
53577,0
180056,0
158128,0
156379,0
156628,0
112420,0
28940,0
150391,0
61379,0
103263,0
131614,0
127526,0
137825,0
145232,0
171357,0
177095,1
102159,1
44808,0
49917,0
5887,0
176734,0
133154,0
154791,0
180466,0
100158,0
130306,0
96688,0
8680,0
197160,1
163345,0
17258,0
135564,0
196277,0
118055,0
116505,0
185807,0
22382,0
111001,0
39683,0
128016,0
122527,0
124642,0
22805,0
109591,0
161191,0
179218,1
153922,0
132539,0
81398,1
108590,0
181773,0
108716,0
163786,0
115022,0
137673,0
187848,0
57798,0
108068,0
179875,0
132619,0
109103,0
24566,0
95597,0
65527,0
117908,0
179849,0
183008,0
85336,1
159293,0
9335,0
154659,0
38459,0
97811,1
146461,0
80838,0
140796,0
147642,0
4673,0
116767,0
157082,0
182671,0
195517,0
97223,1
147641,0
50993,0
48196,0
198715,0
194780,0
135754,0
96046,0
15916,0
89515,0
187991,0
98715,1
67879,0
101580,0
121888,0
153036,0
92714,0
69766,0
191811,0
68529,0
21433,0
87447,0
42292,0
63011,0
110932,0
60839,0
176567,0
198394,0
140931,0
120021,0
117971,0
97262,0
7649,0
90566,0
73940,0
183439,0
30792,0
159444,0
172795,1
5417,0
153228,0
136540,0
97315,1
44836,0
188936,0
40392,0
37701,0
95993,0
147621,0
34830,0
4404,0
193449,0
9590,0
55671,0
58600,0
169118,0
183231,0
56542,0
148852,0
172838,0
118290,0
139329,0
33377,0
6825,0
346,0
120429,0
19360,0
143548,0
196582,0
83476,0
160617,0
174988,0
84938,0
153340,0
68055,1
167593,1
113028,0
194187,0
185979,0
132656,0
864,0
198916,0
77577,0
49342,0
119082,0
136371,0
55968,0
21335,0
65870,0
35194,0
177235,1
41904,0
164787,0
100070,0
85187,0
16249,0
51708,1
148340,0
189514,0
103979,0
167328,0
94057,0
24240,0
173605,0
72417,0
82444,0
96952,0
155058,0
72296,0
66780,0
85681,0
41575,0
117935,0
67314,0
124968,0
57079,0
71313,0
42789,0
160312,0
165978,0
191152,0
78721,0
2370,0
175126,0
110419,0
164329,1
104560,0
133646,0
61354,0
21526,0
86709,0
109045,0
56376,0
54771,0
192575,0
12569,0
184580,0
185963,0
174127,0
41680,0
92466,0
91972,0
80127,0
197505,0
143094,0
72801,0
136187,0
71070,0
87742,0
72883,0
114472,0
148286,0
136030,0
66015,0
80636,0
23606,0
167841,0
179824,1
194287,0
50497,0
20007,0
61982,1
177836,0
34039,0
122529,0
197950,0
109354,0
79644,1
74750,0
110856,0
115971,0
114548,0
57027,0
13064,0
83177,0
12767,0
81977,0
165015,0
153942,0
22766,0
130908,0
68773,0
121326,0
165908,0
147031,0
44615,0
116727,0
4768,0
159904,0
25523,0
96597,0
181687,0
126329,0
59949,1
168644,0
73753,0
141493,0
94395,0
198140,0
20530,1
123315,0
183105,0
77994,0
97610,0
154662,0
163574,0
71736,0
25419,0
140604,0
7587,0
16895,0
59380,0
152508,0
13920,0
187879,0
117182,0
10168,0
72916,0
22532,0
80933,0
50696,1
119741,0
163151,0
4720,0
12467,0
149093,0
198684,0
30331,0
82314,0
124673,0
26077,0
157524,0
28888,0
99218,0
63419,0
65402,0
150941,0
89112,0
21590,1
177394,0
36594,0
30747,0
21889,0
95886,0
82638,1
152677,0
5535,0
189919,0
90153,0
148484,0
51415,0
191178,0
151587,0
195365,0
78259,0
2887,0
120819,0
36054,0
185002,0
184621,0
77698,0
27706,0
144269,0
75555,0
59671,0
102327,0
42893,0
14637,0
157941,0
63266,0
188649,0
37192,0
14694,0
152505,1
57620,0
183923,0
107221,0
30496,0
174850,1
122672,0
92075,0
181007,0
85128,0
162690,0
33834,0
22352,0
1918,0
46367,0
103390,0
181042,0
167298,0
128511,0
9647,0
56209,0
161332,0
27207,0
183803,0
94561,0
111183,0
147135,0
127703,0
80688,0
95696,0
135916,0
143844,0
47648,1
105952,0
94401,0
174513,0
78295,0
194953,0
137641,0
4049,0
138899,0
4269,0
124594,0
122600,0
149986,0
4498,1
90157,0
104937,0
163309,0
10469,0
143581,0
101911,0
84118,0
73687,0
17394,0
80655,0
199240,0
62966,0
20222,0
94628,0
180716,1
29292,0
70407,0
80375,0
82800,0
86052,0
167651,0
12012,0
71774,0
88178,0
44675,0
180934,0
122678,0
101367,0
76791,0
108240,0
186901,0
148472,0
190216,0
133254,1
103835,0
89192,0
179250,0
177073,0
46948,0
100714,0
128829,0
75672,1
70841,0
90351,0
100783,0
133547,0
58056,0
46307,0
123130,0
47081,0
110870,0
161039,0
133551,0
167979,0
82649,0
2354,0
95986,0
24625,0
82581,0
114682,0
1916,0
92691,0
107926,0
63743,0
127319,0
144482,0
193852,0
191916,0
174143,0
72718,0
8292,0
77032,0
27618,0
21524,0
50194,0
8983,0
53478,0
136628,0
82362,0
58401,0
83651,0
28603,0
95594,0
125145,0
106411,0
143155,0
181370,0
93416,0
177331,0
50165,1
23276,0
2028,0
170714,0
161695,0
93487,0
115999,0
132106,0
163442,0
149938,0
12409,0
108617,1
188488,0
23755,0
14909,0
106106,0
140127,0
179012,0
131383,0
103126,0
153379,0
38261,0
134502,0
192188,0
22753,1
145256,0
140418,0
591,0
30475,0
158873,0
103218,0
10688,0
85338,0
87571,0
147762,0
196996,1
103110,0
46517,0
48097,0
159990,0
35540,1
156160,0
173521,0
76493,0
107594,0
157671,0
117679,0
75922,0
59200,0
131216,0
19138,0
135854,0
117822,0
118943,0
81181,0
195647,0
73298,0
144625,0
173665,0
20026,0
110723,0
158936,0
112145,0
80930,0
29790,1
164033,0
198638,0
28129,0
169992,0
133517,0
91395,0
46479,0
27744,0
199095,0
135099,0
185698,0
9265,0
31010,0
150305,0
112205,0
180195,1
66532,1
41425,0
51225,0
77916,0
121702,0
124304,0
191667,0
114948,0
19781,1
140232,0
3296,0
5050,1
117105,0
139043,0
85916,0
35733,0
78137,0
53014,0
48070,0
85238,0
141256,0
120611,0
71381,0
10074,0
26597,0
66162,0
29358,0
68333,0
197114,0
163449,0
97855,0
153902,0
148622,0
41563,0
137836,0
100547,0
181187,0
130794,0
101969,0
36575,1
31857,0
181786,0
49072,0
82139,0
99069,0
59064,0
146894,0
154203,0
140866,0
153956,0
171912,0
8371,0
175625,0
172617,0
141115,0
1058,0
97978,0
4252,0
48736,0
144526,0
89876,0
135902,0
169120,0
82674,0
130792,0
23182,0
111871,0
187144,0
9341,0
165392,0
103703,0
182316,0
195452,0
91489,0
73720,0
70322,0
116004,0
141573,0
111483,0
48696,0
130388,0
43043,0
41637,0
111605,0
83108,1
61355,0
14914,1
3874,1
160455,0
117488,0
154172,0
152473,0
15184,0
138529,0
142509,0
173957,1
85822,0
133764,0
45803,0
10650,0
197963,0
70704,0
60863,0
177834,0
5420,0
105742,0
78276,0
138196,0
18889,0
78704,0
162409,1
21357,0
138763,1
67773,0
46361,0
18976,0
28377,0
77688,0
87852,0
20662,0
112664,0
38172,0
81264,0
118586,0
35831,0
147813,0
130518,0
153470,0
159255,0
192208,0
137657,0
127750,0
141382,0
154688,0
143526,0
172909,0
191771,1
45943,0
48735,0
183065,0
198215,1
18564,1
62714,0
156929,1
169520,0
136216,0
180516,0
23912,0
137344,0
14237,0
123,0
175255,0
105593,0
114190,0
4585,0
88122,0
150646,0
109282,0
18315,0
96168,0
94457,0
108653,1
30651,0
155120,0
2065,0
26057,0
95812,0
58701,0
69494,0
146128,0
70351,0
159824,0
64351,0
197475,0
170,0
58591,0
36377,0
151365,0
92324,0
14611,0
14721,0
18744,0
191616,0
71457,0
31454,1
193702,0
156770,0
43623,0
152965,0
182900,0
69477,0
100653,0
131551,0
194058,0
80263,0
148663,0
9780,0
104279,0
160707,0
86371,0
123808,0
66872,0
529,0
12332,0
29347,0
96465,0
4737,0
59586,0
122217,1
4004,0
81624,0
65031,0
93278,0
30547,0
162179,0
100639,0
161705,0
174809,0
117877,0
127882,0
158178,0
183148,0
25859,0
49629,0
125953,0
24131,0
135609,0
153811,0
197995,0
88062,0
3686,0
75502,0
59032,0
124810,0
106521,0
156983,0
83143,0
17558,0
128841,0
195083,0
85085,0
116212,0
174300,0
87120,0
185207,0
111696,0
142626,0
57478,0
31188,0
69747,0
150784,0
113149,0
37666,0
23971,1
47041,0
107093,0
65966,0
152576,0
133140,0
191995,0
165732,0
47288,0
138154,0
138811,0
97787,0
195282,0
177817,0
136743,0
41274,0
198121,0
81039,0
55742,1
38955,0
145264,0
118725,0
31401,0
26397,0
142933,0
67269,0
139836,0
140560,0
141880,0
198002,0
1887,0
55830,0
77555,0
20040,0
64193,0
56938,0
152296,0
38155,0
37223,0
45435,0
142054,0
156296,0
143830,0
92045,1
40313,0
148493,0
73600,0
57964,0
119938,0
88835,0
108802,0
94427,0
70615,0
10618,0
55725,0
113584,0
151476,0
124398,0
59368,0
153988,0
92188,0
188618,0
74353,0
10350,0
87700,0
42341,0
51485,0
117841,0
142927,0
164691,0
81230,0
70505,0
110831,0
4153,0
158987,0
109684,0
56536,0
129124,0
31311,0
19903,0
194808,0
29666,0
43585,0
175362,0
40082,0
725,0
81594,0
10712,0
162923,0
81811,0
64990,0
63799,0
91088,0
136204,0
127137,0
164879,0
104908,0
50185,0
159167,1
162880,1
164286,0
154320,0
169155,0
34354,0
173819,0
125600,0
109389,0
173312,0
43164,0
97081,0
44599,0
196297,1
57205,0
54806,0
172010,0
63841,0
100171,0
113856,0
171213,0
4895,0
102432,0
183086,0
164493,0
52482,0
109756,0
506,0
122019,0
91179,0
74324,0
151971,0
114866,0
76080,0
177523,0
12069,0
181285,1
46408,0
13876,0
143908,0
58863,0
46648,0
179984,0
120033,0
107797,0
61949,0
54292,0
142910,0
11837,0
17490,0
188633,0
129287,0
95295,0
16251,1
13648,0
37327,0
140298,0
164901,0
163032,0
140914,0
157508,0
170938,0
112158,0
100529,0
36811,1
103553,0
113626,0
198553,0
31506,0
140818,0
29365,0
82955,0
27665,0
116920,1
107568,0
187122,0
31225,1
81343,0
70466,0
116369,0
139768,0
111222,0
61756,0
125284,0
140878,0
139369,0
84334,0
95458,0
80012,0
165598,0
37918,0
111310,0
189637,0
119710,1
83295,0
140028,0
78316,0
40466,0
99820,0
139611,0
178313,0
28180,0
60618,0
40171,0
3196,1
61647,0
113091,0
147649,0
115808,0
118458,0
184363,0
156122,0
181875,0
162913,0
199372,0
93189,0
131447,0
154413,0
143286,0
149651,0
121034,0
97339,0
34518,0
89682,0
30439,0
166340,0
168734,0
104503,0
14271,0
50159,0
93200,0
126844,0
133695,0
26555,0
82525,0
169964,0
56757,0
104132,0
74422,0
83635,0
99946,0
159246,0
177503,0
30791,0
164821,0
57183,0
117813,0
19775,0
7751,0
160204,0
97759,0
151180,0
67838,0
102634,0
15530,0
90685,0
63004,0
134064,0
67930,0
76813,0
17756,0
159495,0
169323,0
185408,0
157623,1
191455,0
65082,0
78354,0
171952,0
120204,0
116997,0
75567,0
187264,0
39109,0
69923,0
154459,0
67635,0
94293,1
71499,0
139110,0
173205,0
197075,0
81173,0
150546,0
124880,0
197954,0
14377,0
52592,0
103160,0
143438,0
126657,0
16004,0
46901,0
55950,1
29894,0
33442,0
30160,0
148426,0
84806,0
45763,0
77826,0
117462,0
128185,0
182586,1
67146,0
149698,0
14517,0
53605,0
2691,0
5875,0
75431,0
20278,1
97432,0
68955,0
22770,0
98584,0
57833,0
39910,0
158420,0
89236,0
71241,0
41443,0
6495,1
59876,0
130442,0
136563,0
192145,0
155075,0
100245,0
89284,0
165844,0
163878,0
197714,0
139145,0
65435,0
92755,0
30122,0
196421,0
34165,0
156110,0
106094,0
162787,0
60923,0
159178,0
94042,0
7274,0
8982,0
13489,0
68163,0
186372,0
17669,0
15349,0
76511,0
97923,0
134157,0
155659,0
150008,0
93191,0
127239,0
69556,0
167454,0
71358,0
107069,0
78456,0
81180,0
113625,0
126778,1
96407,1
148672,0
37615,0
9674,0
12051,0
161783,0
151570,0
71690,0
180827,0
88232,0
180247,0
185662,0
1000,0
198172,0
40655,0
75366,0
184590,0
37678,0
98542,0
44137,0
4934,0
81769,0
116083,0
134872,0
102341,0
61299,0
179904,0
131093,0
119614,0
114133,0
133461,0
126511,0
33347,0
100549,0
92551,0
121598,0
92463,0
199175,0
176088,0
189541,0
183199,0
23709,0
114785,0
108528,0
14630,0
165033,0
165756,0
111407,0
143043,0
133177,0
84733,0
70117,0
176599,0
103374,0
106429,0
120727,0
57169,0
193087,0
177556,0
87124,0
81895,0
120493,0
152093,0
22955,0
142538,0
130351,0
85480,0
110163,0
38801,0
47931,0
45140,0
181792,0
94132,0
95798,0
77711,0
40715,0
28015,0
140693,0
65725,0
194055,0
87463,0
110934,0
42130,0
88972,0
132478,0
127945,0
170987,0
71196,0
190687,0
39283,0
10643,0
121883,0
75770,0
4645,0
161686,1
110273,0
188891,0
14220,0
94234,0
11020,0
152313,0
64732,0
125791,0
50386,1
57128,0
20443,0
181781,0
78866,0
165257,0
98891,0
17621,0
53163,0
95530,0
109868,0
132908,0
85118,0
132310,0
36795,0
30804,0
72591,0
54012,0
125166,0
105653,0
160340,0
82991,0
155112,0
97200,0
79108,0
13913,0
53676,0
40536,0
169600,0
145218,0
93007,0
197379,0
34692,0
97022,0
18557,0
150370,0
27222,0
23838,0
155278,0
50162,1
171843,0
58743,0
63625,0
128685,0
19405,0
198910,0
54659,0
167574,1
189989,0
83115,0
5370,0
198113,0
197383,0
82923,0
127241,0
149616,1
12572,0
157468,0
31989,0
149326,1
29761,0
80547,0
173962,0
71387,0
191572,0
196287,0
114794,0
4607,0
102087,0
105298,0
132340,0
163533,0
64086,0
38757,0
124340,0
193534,0
114179,0
99830,0
54143,1
149603,0
96349,0
58502,0
1626,0
33657,0
31850,0
126183,0
176138,0
167254,0
90980,0
15259,0
33459,0
57753,0
60745,0
9139,0
123790,0
13424,0
59711,0
175879,1
40802,0
74513,0
56006,0
187036,0
193235,0
94508,0
83573,0
273,0
49850,0
131631,0
112294,0
99192,0
14593,0
144402,0
6102,0
160962,0
43338,0
128850,0
60142,0
33827,1
117055,0
18949,0
40494,0
74188,0
17206,0
78865,0
32668,0
74201,0
143997,0
109279,0
194680,0
113767,0
182038,1
3536,0
109581,0
66205,0
8181,1
106789,0
49880,0
133231,0
169332,1
25014,0
162672,0
156106,0
105302,0
120854,0
32616,0
66840,0
129751,0
78988,0
2031,0
85257,0
4321,1
108990,0
173445,0
5920,0
136891,0
75925,0
91129,0
128986,0
19990,0
151153,0
189466,0
183074,0
148049,0
40396,1
167084,0
178153,0
103572,0
124684,0
124174,0
161627,0
92493,0
164470,0
112334,0
62308,0
191439,0
33849,1
82422,0
28688,1
66303,0
27838,0
196813,0
49224,0
34844,1
96798,0
91331,0
123355,0
178109,0
107460,0
19147,1
39829,0
34650,0
76544,0
93468,0
13901,0
49085,0
193036,1
121845,0
123366,0
166321,0
158573,0
114621,0
185012,0
171767,0
121162,0
