,race,priors_count,age_cat_Greater than 45,age_cat_Less than 25,sex_Male,c_charge_degree_M
3448,0,2.4325393337435175,0,0,1,1
3449,1,1.351410740968621,0,0,1,0
3450,1,1.0811285927748968,0,0,1,0
3451,1,1.0811285927748968,0,0,1,0
3452,0,0.0,0,0,1,1
3453,1,2.1622571855497936,0,0,1,0
3454,1,0.0,0,0,1,1
3455,1,0.0,0,0,1,1
3456,0,0.8108464445811726,0,0,1,1
3457,1,1.351410740968621,1,0,1,1
3458,1,0.2702821481937242,0,0,1,1
3459,0,0.2702821481937242,0,1,1,0
3460,1,0.8108464445811726,0,1,1,0
3461,1,0.0,0,0,1,1
3462,0,2.4325393337435175,1,0,1,1
3463,0,0.0,0,0,1,0
3464,1,0.2702821481937242,0,0,1,0
3465,1,0.0,0,1,1,0
3466,0,0.0,0,0,1,1
3467,1,0.0,0,0,0,0
3468,1,0.0,0,1,0,0
3469,1,0.0,0,1,1,0
3470,1,2.1622571855497936,0,0,1,0
3471,0,0.2702821481937242,0,0,1,0
3472,0,0.0,0,0,1,0
3473,0,0.2702821481937242,0,0,0,0
3474,1,2.1622571855497936,0,0,1,0
3475,0,0.5405642963874484,0,1,1,0
3476,0,0.2702821481937242,0,0,1,0
3477,0,0.0,0,0,1,1
3478,1,0.2702821481937242,0,0,0,0
3479,0,0.2702821481937242,0,0,1,0
3480,1,0.0,1,0,1,0
3481,0,0.5405642963874484,0,0,0,1
3482,1,1.351410740968621,0,0,1,0
3483,1,0.2702821481937242,0,1,1,0
3484,1,0.2702821481937242,0,0,1,1
3485,1,3.2433857783246904,0,0,1,0
3486,0,3.2433857783246904,1,0,1,1
3487,0,0.0,0,0,1,1
3488,0,0.2702821481937242,1,0,1,0
3489,0,0.0,0,0,1,0
3490,1,0.5405642963874484,1,0,0,0
3491,1,0.2702821481937242,0,0,1,1
3492,0,0.8108464445811726,0,0,1,0
3493,0,0.0,0,1,1,0
3494,1,0.2702821481937242,0,0,1,0
3495,1,0.0,1,0,1,1
3496,0,0.0,0,0,0,1
3497,0,0.2702821481937242,1,0,1,0
3498,0,1.8919750373560693,1,0,1,0
3499,1,0.2702821481937242,0,0,1,0
3500,0,0.5405642963874484,1,0,1,1
3501,1,1.8919750373560693,0,0,1,0
3502,1,1.6216928891623452,0,0,1,1
3503,1,2.973103630130966,0,0,1,0
3504,1,0.0,0,0,0,0
3505,0,4.324514371099587,1,0,1,0
3506,0,0.0,1,0,1,1
3507,1,1.351410740968621,0,0,1,0
3508,0,0.0,0,0,1,0
3509,1,0.0,0,1,1,0
3510,1,4.0542322229058625,1,0,1,0
3511,1,1.6216928891623452,0,0,1,0
3512,1,0.0,0,1,1,0
3513,1,0.0,0,0,1,0
3514,1,0.0,0,0,1,1
3515,0,0.0,0,0,1,0
3516,0,1.0811285927748968,1,0,1,0
3517,0,0.0,1,0,0,1
3518,1,2.1622571855497936,0,0,1,0
3519,1,0.0,0,0,1,0
3520,1,0.0,0,1,1,0
3521,0,0.5405642963874484,0,0,0,0
3522,1,0.8108464445811726,0,1,1,0
3523,0,0.2702821481937242,0,0,1,0
3524,1,6.216489408455656,0,0,0,0
3525,0,0.5405642963874484,0,0,1,1
3526,1,1.8919750373560693,0,0,0,0
3527,1,0.2702821481937242,0,0,0,0
3528,1,1.0811285927748968,0,1,1,0
3529,0,0.0,0,0,0,1
3530,1,0.2702821481937242,0,1,1,0
3531,1,0.2702821481937242,0,1,1,1
3532,1,0.0,0,0,0,0
3533,1,0.2702821481937242,1,0,1,1
3534,1,1.6216928891623452,1,0,1,0
3535,1,0.0,0,0,1,0
3536,1,1.351410740968621,0,0,1,1
3537,0,0.2702821481937242,0,0,0,1
3538,1,2.973103630130966,0,0,0,0
3539,0,2.1622571855497936,1,0,0,1
3540,0,1.6216928891623452,0,0,1,0
3541,0,0.0,1,0,1,0
3542,0,0.0,1,0,0,0
3543,0,0.8108464445811726,0,0,1,1
3544,1,0.0,0,0,1,0
3545,0,0.0,1,0,0,0
3546,1,2.1622571855497936,1,0,1,0
3547,0,0.0,0,0,0,0
3548,0,0.0,1,0,1,1
3549,1,0.2702821481937242,0,1,1,0
3550,0,0.8108464445811726,0,0,1,1
3551,1,0.0,1,0,1,1
3552,0,0.0,0,0,1,1
3553,1,2.973103630130966,0,0,1,0
3554,0,0.2702821481937242,0,0,0,0
3555,1,3.2433857783246904,0,0,1,1
3556,1,0.2702821481937242,0,1,1,0
3557,1,0.0,1,0,1,1
3558,1,1.351410740968621,1,0,1,0
3559,1,1.0811285927748968,0,0,1,0
3560,1,2.4325393337435175,1,0,1,0
3561,1,1.0811285927748968,1,0,1,1
3562,1,0.2702821481937242,0,0,1,1
3563,0,0.2702821481937242,0,1,1,1
3564,1,2.4325393337435175,1,0,1,1
3565,0,0.0,1,0,1,0
3566,0,0.2702821481937242,1,0,1,0
3567,1,2.4325393337435175,0,0,1,0
3568,1,0.0,1,0,1,0
3569,0,0.5405642963874484,0,0,1,0
3570,1,0.0,0,1,1,0
3571,1,0.5405642963874484,0,0,1,0
3572,0,0.0,0,0,1,1
3573,0,0.0,0,1,1,0
3574,1,0.5405642963874484,0,1,1,0
3575,1,0.5405642963874484,0,1,1,0
3576,1,0.0,0,0,1,0
3577,0,0.2702821481937242,0,0,1,0
3578,0,2.4325393337435175,0,0,1,0
3579,0,0.2702821481937242,0,0,1,0
3580,0,0.0,0,1,1,0
3581,0,0.2702821481937242,0,1,0,1
3582,1,1.351410740968621,0,0,1,0
3583,1,0.8108464445811726,0,0,1,1
3584,1,3.5136679265184143,0,0,1,1
3585,0,2.4325393337435175,0,0,1,0
3586,1,0.2702821481937242,0,0,0,0
3587,0,2.702821481937242,0,0,0,0
3588,1,0.2702821481937242,0,0,0,0
3589,0,0.2702821481937242,1,0,1,1
3590,0,0.2702821481937242,1,0,1,0
3591,0,0.8108464445811726,0,0,0,0
3592,1,2.4325393337435175,0,0,1,0
3593,1,1.351410740968621,1,0,1,1
3594,1,0.2702821481937242,0,0,1,1
3595,1,0.2702821481937242,1,0,1,0
3596,0,1.6216928891623452,0,0,1,0
3597,1,1.6216928891623452,0,0,1,0
3598,1,5.946207260261932,0,0,1,0
3599,1,1.8919750373560693,0,0,1,0
3600,1,1.6216928891623452,0,0,1,0
3601,0,1.0811285927748968,0,0,1,0
3602,1,0.0,0,1,1,1
3603,1,0.2702821481937242,0,0,1,0
3604,1,0.8108464445811726,1,0,1,1
3605,0,0.2702821481937242,1,0,0,0
3606,1,3.5136679265184143,0,0,1,0
